350200570;B00714A;2024-10-05 01:00;8.0
349210670;B00714A;2024-10-02 07:00;8.0
349200660;B00714A;2024-10-02 10:00;9.0
350220580;B00714A;2024-10-02 10:00;8.0
350220580;B00714A;2024-10-07 03:00;7.0
349190650;B00714A;2024-10-02 03:00;12.0
349190650;B00714A;2024-10-02 04:00;19.0
349190650;B00714A;2024-10-02 05:00;17.0
349190650;B00714A;2024-10-02 06:00;21.0
349190650;B00714A;2024-10-02 07:00;23.0
349190650;B00714A;2024-10-02 08:00;27.0
349190650;B00714A;2024-10-02 09:00;20.0
349190650;B00714A;2024-10-02 10:00;23.0
349190650;B00714A;2024-10-02 11:00;23.0
349190650;B00714A;2024-10-02 12:00;21.0
349190650;B00714A;2024-10-02 13:00;18.0
349190650;B00714A;2024-10-02 14:00;16.0
349190650;B00714A;2024-10-02 15:00;17.0
349190650;B00714A;2024-10-02 19:00;16.0
349190650;B00714A;2024-10-02 20:00;11.0
349190650;B00714A;2024-10-07 01:00;13.0
351220495;B00714A;2024-10-02 11:00;14.0
351220495;B00714A;2024-10-02 12:00;9.0
351220495;B00714A;2024-10-04 09:00;25.0
351220495;B00714A;2024-10-04 23:00;7.0
351220495;B00714A;2024-10-05 08:00;7.0
351220495;B00714A;2024-10-05 11:00;8.0
352230399;B00714A;2024-10-01 06:00;8.0
352230399;B00714A;2024-10-05 14:00;8.0
353150210;B00714A;2024-10-04 15:00;9.0
354190160;B00714A;2024-10-03 06:00;10.0
354180135;B00714A;2024-10-03 04:00;13.0
354180135;B00714A;2024-10-03 06:00;11.0
354180135;B00714A;2024-10-03 07:00;11.0
354180135;B00714A;2024-10-03 08:00;11.0
354180135;B00714A;2024-10-03 09:00;11.0
354180135;B00714A;2024-10-03 15:00;10.0
354180135;B00714A;2024-10-04 07:00;9.0
354150100;B00714A;2024-10-01 03:00;8.0
354150100;B00714A;2024-10-01 05:00;8.0
354150100;B00714A;2024-10-01 10:00;13.0
354150100;B00714A;2024-10-01 11:00;11.0
354150100;B00714A;2024-10-01 13:00;10.0
354150100;B00714A;2024-10-01 21:00;9.0
354170120;B00714A;2024-10-03 13:00;10.0
353140200;B00714A;2024-10-01 00:00;8.0
353140200;B00714A;2024-10-01 01:00;9.0
353140200;B00714A;2024-10-01 02:00;9.0
353140200;B00714A;2024-10-01 12:00;10.0
350190550;B00714A;2024-10-05 00:00;8.0
353210280;B00714A;2024-10-02 15:00;20.0
353210280;B00714A;2024-10-03 02:00;7.0
353210280;B00714A;2024-10-03 04:00;7.0
349190600;B00714A;2024-10-04 23:00;9.0
350170530;B00714A;2024-10-03 03:00;8.0
350170530;B00714A;2024-10-03 11:00;8.0
349190625;B00714A;2024-10-02 10:00;9.0
349190625;B00714A;2024-10-02 11:00;9.0
349190625;B00714A;2024-10-02 12:00;11.0
351160418;B00714A;2024-10-01 09:00;9.0
351160418;B00714A;2024-10-01 10:00;9.0
350150510;B00714A;2024-10-01 09:00;18.0
350150510;B00714A;2024-10-01 10:00;20.0
350150510;B00714A;2024-10-01 11:00;15.0
350150510;B00714A;2024-10-01 12:00;17.0
350150510;B00714A;2024-10-01 14:00;13.0
350150510;B00714A;2024-10-01 15:00;21.0
350150510;B00714A;2024-10-01 17:00;11.0
350150510;B00714A;2024-10-01 21:00;12.0
350150510;B00714A;2024-10-01 23:00;10.0
350150510;B00714A;2024-10-07 01:00;16.0
351150400;B00714A;2024-10-03 13:00;9.0
354180155;B00714A;2024-10-03 04:00;10.0
349200628;B00714A;2024-10-02 03:00;9.0
349200628;B00714A;2024-10-02 04:00;15.0
349200628;B00714A;2024-10-02 05:00;11.0
349200628;B00714A;2024-10-02 06:00;18.0
349200628;B00714A;2024-10-02 07:00;15.0
349200628;B00714A;2024-10-02 08:00;21.0
349200628;B00714A;2024-10-02 09:00;17.0
349200628;B00714A;2024-10-02 10:00;18.0
349200628;B00714A;2024-10-02 11:00;14.0
349200628;B00714A;2024-10-02 12:00;16.0
349200628;B00714A;2024-10-02 13:00;11.0
349200628;B00714A;2024-10-02 14:00;16.0
349200628;B00714A;2024-10-02 17:00;10.0
349200628;B00714A;2024-10-02 19:00;12.0
350200570;B00714A;2024-10-10 16:00;8.0
349210670;B00714A;2024-10-07 18:00;10.0
349210670;B00714A;2024-10-07 19:00;10.0
349210670;B00714A;2024-10-08 08:00;11.0
349210670;B00714A;2024-10-08 09:00;12.0
349210670;B00714A;2024-10-08 10:00;10.0
349210670;B00714A;2024-10-08 11:00;14.0
349210670;B00714A;2024-10-08 12:00;9.0
349210670;B00714A;2024-10-08 13:00;11.0
349210670;B00714A;2024-10-08 14:00;13.0
349210670;B00714A;2024-10-08 15:00;11.0
349210670;B00714A;2024-10-08 17:00;11.0
349210670;B00714A;2024-10-08 18:00;12.0
349210670;B00714A;2024-10-08 19:00;12.0
349210670;B00714A;2024-10-08 20:00;15.0
349210670;B00714A;2024-10-08 21:00;12.0
349210670;B00714A;2024-10-08 22:00;16.0
349210670;B00714A;2024-10-08 23:00;9.0
349210670;B00714A;2024-10-09 03:00;9.0
349210670;B00714A;2024-10-09 04:00;12.0
349210670;B00714A;2024-10-09 05:00;8.0
349210670;B00714A;2024-10-09 06:00;11.0
349210670;B00714A;2024-10-09 07:00;10.0
349210670;B00714A;2024-10-09 09:00;9.0
349210670;B00714A;2024-10-09 13:00;11.0
349210670;B00714A;2024-10-09 14:00;9.0
349210670;B00714A;2024-10-09 16:00;11.0
349210670;B00714A;2024-10-09 20:00;11.0
349210670;B00714A;2024-10-10 02:00;10.0
349210670;B00714A;2024-10-10 03:00;10.0
349210670;B00714A;2024-10-10 04:00;10.0
349210670;B00714A;2024-10-10 05:00;11.0
349210670;B00714A;2024-10-10 06:00;12.0
349210670;B00714A;2024-10-10 07:00;13.0
349210670;B00714A;2024-10-10 08:00;15.0
349210670;B00714A;2024-10-10 09:00;13.0
349210670;B00714A;2024-10-10 10:00;13.0
349210670;B00714A;2024-10-10 11:00;14.0
349210670;B00714A;2024-10-10 12:00;17.0
349210670;B00714A;2024-10-10 13:00;13.0
349210670;B00714A;2024-10-10 14:00;13.0
349210670;B00714A;2024-10-10 15:00;11.0
349210670;B00714A;2024-10-13 09:00;13.0
349220690;B00714A;2024-10-07 23:00;10.0
349220690;B00714A;2024-10-08 01:00;12.0
349220690;B00714A;2024-10-08 03:00;11.0
349220690;B00714A;2024-10-08 08:00;11.0
349220690;B00714A;2024-10-08 09:00;10.0
349220690;B00714A;2024-10-08 10:00;12.0
349220690;B00714A;2024-10-08 11:00;12.0
349220690;B00714A;2024-10-08 12:00;12.0
349220690;B00714A;2024-10-08 13:00;10.0
349220690;B00714A;2024-10-08 14:00;11.0
349220690;B00714A;2024-10-09 18:00;10.0
349220690;B00714A;2024-10-10 00:00;9.0
349220690;B00714A;2024-10-10 01:00;10.0
349220690;B00714A;2024-10-10 03:00;8.0
349220690;B00714A;2024-10-10 04:00;15.0
349220690;B00714A;2024-10-10 05:00;11.0
349220690;B00714A;2024-10-10 06:00;11.0
349220690;B00714A;2024-10-10 07:00;14.0
349220690;B00714A;2024-10-10 08:00;10.0
349220690;B00714A;2024-10-10 09:00;14.0
349220690;B00714A;2024-10-10 10:00;13.0
349220690;B00714A;2024-10-10 11:00;17.0
349220690;B00714A;2024-10-10 12:00;17.0
349220690;B00714A;2024-10-10 13:00;13.0
349220690;B00714A;2024-10-10 14:00;13.0
349220690;B00714A;2024-10-10 15:00;11.0
349220690;B00714A;2024-10-11 12:00;11.0
349220690;B00714A;2024-10-13 08:00;12.0
349220690;B00714A;2024-10-13 09:00;13.0
349200660;B00714A;2024-10-08 10:00;11.0
349200660;B00714A;2024-10-08 11:00;15.0
349200660;B00714A;2024-10-08 12:00;12.0
349200660;B00714A;2024-10-08 13:00;10.0
349200660;B00714A;2024-10-08 14:00;12.0
349200660;B00714A;2024-10-08 18:00;11.0
349200660;B00714A;2024-10-08 19:00;12.0
349200660;B00714A;2024-10-08 20:00;10.0
349200660;B00714A;2024-10-08 21:00;12.0
349200660;B00714A;2024-10-08 22:00;11.0
349200660;B00714A;2024-10-09 01:00;10.0
349200660;B00714A;2024-10-09 03:00;10.0
349200660;B00714A;2024-10-09 11:00;9.0
349200660;B00714A;2024-10-10 01:00;11.0
349200660;B00714A;2024-10-10 03:00;9.0
349200660;B00714A;2024-10-10 04:00;9.0
349200660;B00714A;2024-10-10 05:00;9.0
349200660;B00714A;2024-10-10 06:00;12.0
349200660;B00714A;2024-10-10 07:00;11.0
349200660;B00714A;2024-10-10 08:00;12.0
349200660;B00714A;2024-10-10 09:00;11.0
349200660;B00714A;2024-10-10 10:00;11.0
349200660;B00714A;2024-10-10 11:00;13.0
349200660;B00714A;2024-10-10 12:00;10.0
349200660;B00714A;2024-10-10 13:00;9.0
350220580;B00714A;2024-10-08 09:00;15.0
350220580;B00714A;2024-10-08 10:00;13.0
350220580;B00714A;2024-10-08 11:00;15.0
350220580;B00714A;2024-10-08 12:00;13.0
350220580;B00714A;2024-10-08 13:00;14.0
350220580;B00714A;2024-10-08 14:00;12.0
350220580;B00714A;2024-10-08 15:00;11.0
350220580;B00714A;2024-10-08 16:00;9.0
350220580;B00714A;2024-10-09 09:00;10.0
350220580;B00714A;2024-10-09 15:00;10.0
350220580;B00714A;2024-10-09 17:00;9.0
350220580;B00714A;2024-10-10 07:00;10.0
350220580;B00714A;2024-10-10 08:00;15.0
350220580;B00714A;2024-10-10 09:00;15.0
350220580;B00714A;2024-10-10 10:00;15.0
350220580;B00714A;2024-10-10 11:00;14.0
350220580;B00714A;2024-10-10 12:00;14.0
350220580;B00714A;2024-10-10 13:00;16.0
350210585;B00714A;2024-10-11 10:00;9.0
350200575;B00714A;2024-10-08 08:00;8.0
350200575;B00714A;2024-10-08 12:00;10.0
350200575;B00714A;2024-10-08 16:00;10.0
349190650;B00714A;2024-10-07 10:00;13.0
349190650;B00714A;2024-10-07 13:00;13.0
349190650;B00714A;2024-10-07 17:00;14.0
349190650;B00714A;2024-10-08 09:00;16.0
349190650;B00714A;2024-10-08 10:00;20.0
349190650;B00714A;2024-10-08 11:00;22.0
349190650;B00714A;2024-10-08 12:00;22.0
349190650;B00714A;2024-10-08 13:00;19.0
349190650;B00714A;2024-10-08 14:00;22.0
349190650;B00714A;2024-10-08 15:00;24.0
349190650;B00714A;2024-10-08 16:00;27.0
349190650;B00714A;2024-10-08 17:00;26.0
349190650;B00714A;2024-10-08 18:00;34.0
349190650;B00714A;2024-10-08 19:00;29.0
349190650;B00714A;2024-10-08 20:00;31.0
349190650;B00714A;2024-10-08 21:00;30.0
349190650;B00714A;2024-10-08 22:00;30.0
349190650;B00714A;2024-10-08 23:00;31.0
349190650;B00714A;2024-10-09 00:00;30.0
349190650;B00714A;2024-10-09 01:00;34.0
349190650;B00714A;2024-10-09 02:00;30.0
349190650;B00714A;2024-10-09 03:00;31.0
349190650;B00714A;2024-10-09 04:00;32.0
349190650;B00714A;2024-10-09 05:00;24.0
349190650;B00714A;2024-10-09 06:00;26.0
349190650;B00714A;2024-10-09 07:00;18.0
349190650;B00714A;2024-10-09 08:00;24.0
349190650;B00714A;2024-10-09 09:00;23.0
349190650;B00714A;2024-10-09 10:00;19.0
349190650;B00714A;2024-10-09 11:00;17.0
349190650;B00714A;2024-10-09 12:00;15.0
349190650;B00714A;2024-10-09 13:00;16.0
349190650;B00714A;2024-10-09 14:00;17.0
349190650;B00714A;2024-10-09 15:00;18.0
349190650;B00714A;2024-10-09 16:00;15.0
349190650;B00714A;2024-10-09 17:00;19.0
349190650;B00714A;2024-10-09 18:00;24.0
349190650;B00714A;2024-10-09 19:00;25.0
349190650;B00714A;2024-10-09 20:00;30.0
349190650;B00714A;2024-10-09 21:00;29.0
349190650;B00714A;2024-10-09 22:00;30.0
349190650;B00714A;2024-10-09 23:00;28.0
349190650;B00714A;2024-10-10 00:00;25.0
349190650;B00714A;2024-10-10 01:00;28.0
349190650;B00714A;2024-10-10 02:00;27.0
349190650;B00714A;2024-10-10 03:00;29.0
349190650;B00714A;2024-10-10 04:00;27.0
349190650;B00714A;2024-10-10 05:00;32.0
349190650;B00714A;2024-10-10 06:00;27.0
349190650;B00714A;2024-10-10 07:00;27.0
349190650;B00714A;2024-10-10 08:00;26.0
349190650;B00714A;2024-10-10 09:00;22.0
349190650;B00714A;2024-10-11 09:00;11.0
349190650;B00714A;2024-10-13 00:00;16.0
349190650;B00714A;2024-10-13 02:00;21.0
349190650;B00714A;2024-10-13 08:00;16.0
349190650;B00714A;2024-10-13 09:00;19.0
351210488;B00714A;2024-10-10 19:00;8.0
351210488;B00714A;2024-10-10 20:00;8.0
352190360;B00714A;2024-10-09 00:00;8.0
352190360;B00714A;2024-10-13 01:00;10.0
352220385;B00714A;2024-10-11 13:00;9.0
351220495;B00714A;2024-10-08 14:00;8.0
351220495;B00714A;2024-10-09 05:00;20.0
351220495;B00714A;2024-10-09 08:00;8.0
351220495;B00714A;2024-10-09 09:00;12.0
351220495;B00714A;2024-10-09 10:00;8.0
351220495;B00714A;2024-10-09 11:00;11.0
351220495;B00714A;2024-10-09 12:00;7.0
351220495;B00714A;2024-10-10 07:00;11.0
351220495;B00714A;2024-10-10 08:00;11.0
351220495;B00714A;2024-10-10 09:00;10.0
351220495;B00714A;2024-10-10 10:00;11.0
351220495;B00714A;2024-10-10 11:00;8.0
351220495;B00714A;2024-10-10 13:00;9.0
351220495;B00714A;2024-10-13 09:00;8.0
351190465;B00714A;2024-10-08 13:00;9.0
351190465;B00714A;2024-10-09 04:00;7.0
351190465;B00714A;2024-10-10 09:00;8.0
351190465;B00714A;2024-10-10 10:00;9.0
351190465;B00714A;2024-10-10 12:00;9.0
351190465;B00714A;2024-10-10 15:00;11.0
354170125;B00714A;2024-10-10 07:00;10.0
354170125;B00714A;2024-10-10 08:00;11.0
354170125;B00714A;2024-10-10 12:00;10.0
354170125;B00714A;2024-10-10 14:00;10.0
354170125;B00714A;2024-10-10 15:00;13.0
354170125;B00714A;2024-10-11 05:00;10.0
354170125;B00714A;2024-10-11 10:00;11.0
354170125;B00714A;2024-10-13 05:00;9.0
354170125;B00714A;2024-10-13 08:00;9.0
351190469;B00714A;2024-10-10 10:00;9.0
351190469;B00714A;2024-10-10 11:00;9.0
351190469;B00714A;2024-10-10 14:00;14.0
351190469;B00714A;2024-10-11 10:00;10.0
352230399;B00714A;2024-10-07 11:00;9.0
352230399;B00714A;2024-10-10 10:00;10.0
352230399;B00714A;2024-10-11 12:00;9.0
351230497;B00714A;2024-10-09 10:00;11.0
351230497;B00714A;2024-10-10 09:00;12.0
351230497;B00714A;2024-10-10 10:00;16.0
350230595;B00714A;2024-10-10 11:00;12.0
350230595;B00714A;2024-10-12 04:00;52.0
353150210;B00714A;2024-10-09 13:00;11.0
353150210;B00714A;2024-10-10 13:00;13.0
353150210;B00714A;2024-10-10 15:00;11.0
353150210;B00714A;2024-10-13 03:00;9.0
353150210;B00714A;2024-10-13 09:00;12.0
353180250;B00714A;2024-10-10 12:00;12.0
353180250;B00714A;2024-10-10 14:00;12.0
353180250;B00714A;2024-10-10 15:00;11.0
353180250;B00714A;2024-10-10 16:00;10.0
353180250;B00714A;2024-10-11 09:00;8.0
353180250;B00714A;2024-10-13 01:00;10.0
353180250;B00714A;2024-10-13 02:00;9.0
353180250;B00714A;2024-10-13 09:00;9.0
353200270;B00714A;2024-10-09 05:00;8.0
353200270;B00714A;2024-10-09 09:00;9.0
353200270;B00714A;2024-10-10 12:00;11.0
353200270;B00714A;2024-10-10 13:00;11.0
353200270;B00714A;2024-10-10 14:00;9.0
353200270;B00714A;2024-10-10 17:00;14.0
353200270;B00714A;2024-10-10 18:00;11.0
353200270;B00714A;2024-10-10 19:00;11.0
353200270;B00714A;2024-10-13 06:00;10.0
354210185;B00714A;2024-10-10 13:00;12.0
354210185;B00714A;2024-10-10 18:00;12.0
354210185;B00714A;2024-10-10 19:00;12.0
353200272;B00714A;2024-10-10 12:00;14.0
353200272;B00714A;2024-10-10 13:00;13.0
353200272;B00714A;2024-10-10 18:00;12.0
353200272;B00714A;2024-10-13 05:00;10.0
353230295;B00714A;2024-10-09 12:00;8.0
353230295;B00714A;2024-10-10 10:00;8.0
353230295;B00714A;2024-10-10 11:00;8.0
353230295;B00714A;2024-10-10 12:00;8.0
353230295;B00714A;2024-10-11 09:00;8.0
350190560;B00714A;2024-10-10 13:00;12.0
350190560;B00714A;2024-10-10 14:00;10.0
350190560;B00714A;2024-10-10 18:00;9.0
350190560;B00714A;2024-10-13 09:00;11.0
354190160;B00714A;2024-10-09 07:00;11.0
354190160;B00714A;2024-10-10 08:00;13.0
354190160;B00714A;2024-10-10 09:00;14.0
354190160;B00714A;2024-10-10 10:00;12.0
354190160;B00714A;2024-10-10 13:00;11.0
354190160;B00714A;2024-10-10 14:00;12.0
354190160;B00714A;2024-10-10 15:00;11.0
354190160;B00714A;2024-10-10 16:00;16.0
354190160;B00714A;2024-10-10 17:00;15.0
354190160;B00714A;2024-10-11 12:00;8.0
354190160;B00714A;2024-10-13 03:00;12.0
354190160;B00714A;2024-10-13 04:00;11.0
354190160;B00714A;2024-10-13 05:00;11.0
354190160;B00714A;2024-10-13 06:00;13.0
354190160;B00714A;2024-10-13 08:00;11.0
354190160;B00714A;2024-10-13 09:00;10.0
354180135;B00714A;2024-10-09 20:00;9.0
354180135;B00714A;2024-10-10 00:00;9.0
354180135;B00714A;2024-10-10 02:00;9.0
354180135;B00714A;2024-10-10 05:00;10.0
354180135;B00714A;2024-10-10 06:00;11.0
354180135;B00714A;2024-10-10 08:00;10.0
354180135;B00714A;2024-10-10 12:00;11.0
354180135;B00714A;2024-10-10 13:00;11.0
354180135;B00714A;2024-10-10 16:00;13.0
354180135;B00714A;2024-10-10 17:00;16.0
354180135;B00714A;2024-10-11 00:00;12.0
354180135;B00714A;2024-10-11 10:00;10.0
354180135;B00714A;2024-10-11 11:00;10.0
354180135;B00714A;2024-10-11 12:00;10.0
354180135;B00714A;2024-10-11 13:00;12.0
354180135;B00714A;2024-10-11 14:00;12.0
354180135;B00714A;2024-10-11 19:00;11.0
354180135;B00714A;2024-10-12 23:00;11.0
354180135;B00714A;2024-10-13 00:00;12.0
354180135;B00714A;2024-10-13 01:00;13.0
354180135;B00714A;2024-10-13 02:00;14.0
354180135;B00714A;2024-10-13 03:00;14.0
354180135;B00714A;2024-10-13 04:00;15.0
354180135;B00714A;2024-10-13 05:00;14.0
354180135;B00714A;2024-10-13 06:00;13.0
354180135;B00714A;2024-10-13 07:00;14.0
354180135;B00714A;2024-10-13 08:00;16.0
354180135;B00714A;2024-10-13 09:00;14.0
354150100;B00714A;2024-10-07 09:00;11.0
354150100;B00714A;2024-10-07 10:00;10.0
354150100;B00714A;2024-10-07 11:00;11.0
354150100;B00714A;2024-10-07 12:00;10.0
354150100;B00714A;2024-10-07 17:00;9.0
354150100;B00714A;2024-10-08 09:00;9.0
354150100;B00714A;2024-10-09 06:00;9.0
354150100;B00714A;2024-10-09 07:00;8.0
354150100;B00714A;2024-10-09 08:00;8.0
354150100;B00714A;2024-10-09 12:00;9.0
354150100;B00714A;2024-10-10 01:00;12.0
354150100;B00714A;2024-10-10 03:00;10.0
354150100;B00714A;2024-10-10 08:00;12.0
354150100;B00714A;2024-10-10 09:00;14.0
354150100;B00714A;2024-10-10 10:00;11.0
354150100;B00714A;2024-10-10 11:00;13.0
354150100;B00714A;2024-10-10 12:00;13.0
354150100;B00714A;2024-10-10 13:00;19.0
354150100;B00714A;2024-10-10 14:00;17.0
354150100;B00714A;2024-10-10 15:00;15.0
354150100;B00714A;2024-10-10 16:00;9.0
354150100;B00714A;2024-10-10 17:00;9.0
354150100;B00714A;2024-10-10 21:00;16.0
354150100;B00714A;2024-10-10 22:00;13.0
354150100;B00714A;2024-10-10 23:00;12.0
354150100;B00714A;2024-10-11 01:00;9.0
354150100;B00714A;2024-10-11 08:00;14.0
354150100;B00714A;2024-10-11 09:00;15.0
354150100;B00714A;2024-10-11 10:00;14.0
354150100;B00714A;2024-10-11 11:00;14.0
354150100;B00714A;2024-10-11 12:00;15.0
354150100;B00714A;2024-10-11 13:00;14.0
354150100;B00714A;2024-10-12 13:00;9.0
354150100;B00714A;2024-10-12 23:00;11.0
354150100;B00714A;2024-10-13 00:00;12.0
354150100;B00714A;2024-10-13 01:00;12.0
354150100;B00714A;2024-10-13 02:00;12.0
354150100;B00714A;2024-10-13 03:00;13.0
354150100;B00714A;2024-10-13 04:00;12.0
354150100;B00714A;2024-10-13 05:00;12.0
354150100;B00714A;2024-10-13 06:00;12.0
354150100;B00714A;2024-10-13 09:00;11.0
354170120;B00714A;2024-10-10 16:00;18.0
354170120;B00714A;2024-10-10 17:00;17.0
354170120;B00714A;2024-10-10 23:00;17.0
354170120;B00714A;2024-10-11 01:00;15.0
354170120;B00714A;2024-10-11 02:00;17.0
354170120;B00714A;2024-10-11 06:00;15.0
354170120;B00714A;2024-10-11 07:00;14.0
354170120;B00714A;2024-10-11 10:00;14.0
353140205;B00714A;2024-10-10 05:00;13.0
353140205;B00714A;2024-10-10 08:00;14.0
353140205;B00714A;2024-10-10 10:00;11.0
353140205;B00714A;2024-10-10 11:00;15.0
353140205;B00714A;2024-10-10 12:00;13.0
353140205;B00714A;2024-10-10 13:00;10.0
353140205;B00714A;2024-10-10 15:00;9.0
353140205;B00714A;2024-10-10 19:00;8.0
353140205;B00714A;2024-10-13 07:00;11.0
353140205;B00714A;2024-10-13 08:00;11.0
353140200;B00714A;2024-10-07 07:00;9.0
353140200;B00714A;2024-10-07 09:00;10.0
353140200;B00714A;2024-10-07 10:00;12.0
353140200;B00714A;2024-10-07 12:00;9.0
353140200;B00714A;2024-10-10 02:00;9.0
353140200;B00714A;2024-10-10 06:00;11.0
353140200;B00714A;2024-10-10 08:00;10.0
353140200;B00714A;2024-10-10 09:00;12.0
353140200;B00714A;2024-10-10 11:00;10.0
353140200;B00714A;2024-10-10 12:00;12.0
353140200;B00714A;2024-10-10 13:00;11.0
353140200;B00714A;2024-10-10 15:00;8.0
353140200;B00714A;2024-10-10 17:00;11.0
353140200;B00714A;2024-10-10 21:00;9.0
353140200;B00714A;2024-10-11 05:00;8.0
353140200;B00714A;2024-10-11 09:00;8.0
353140200;B00714A;2024-10-11 13:00;8.0
353140200;B00714A;2024-10-11 14:00;9.0
353140200;B00714A;2024-10-11 15:00;9.0
353140200;B00714A;2024-10-12 19:00;8.0
353140200;B00714A;2024-10-12 21:00;10.0
353140200;B00714A;2024-10-12 22:00;12.0
353140200;B00714A;2024-10-12 23:00;14.0
353140200;B00714A;2024-10-13 02:00;9.0
353140200;B00714A;2024-10-13 03:00;10.0
353140200;B00714A;2024-10-13 08:00;12.0
353140200;B00714A;2024-10-13 09:00;10.0
354160115;B00714A;2024-10-07 12:00;8.0
354160115;B00714A;2024-10-09 07:00;13.0
354160115;B00714A;2024-10-10 02:00;10.0
354160115;B00714A;2024-10-10 04:00;11.0
354160115;B00714A;2024-10-10 05:00;11.0
354160115;B00714A;2024-10-10 06:00;11.0
354160115;B00714A;2024-10-10 07:00;12.0
354160115;B00714A;2024-10-10 08:00;12.0
354160115;B00714A;2024-10-10 11:00;11.0
354160115;B00714A;2024-10-10 15:00;16.0
354160115;B00714A;2024-10-10 16:00;13.0
354160115;B00714A;2024-10-10 17:00;14.0
354160115;B00714A;2024-10-10 20:00;13.0
354160115;B00714A;2024-10-10 21:00;13.0
354160115;B00714A;2024-10-10 22:00;11.0
354160115;B00714A;2024-10-10 23:00;14.0
354160115;B00714A;2024-10-11 00:00;15.0
354160115;B00714A;2024-10-11 01:00;13.0
354160115;B00714A;2024-10-11 02:00;14.0
354160115;B00714A;2024-10-11 03:00;16.0
354160115;B00714A;2024-10-11 04:00;15.0
354160115;B00714A;2024-10-11 05:00;16.0
354160115;B00714A;2024-10-11 06:00;16.0
354160115;B00714A;2024-10-11 07:00;14.0
354160115;B00714A;2024-10-11 08:00;14.0
354160115;B00714A;2024-10-11 09:00;14.0
354160115;B00714A;2024-10-11 10:00;16.0
354160115;B00714A;2024-10-11 11:00;13.0
354160115;B00714A;2024-10-11 12:00;13.0
354160115;B00714A;2024-10-11 14:00;14.0
354160115;B00714A;2024-10-11 15:00;13.0
354160115;B00714A;2024-10-13 02:00;10.0
354160115;B00714A;2024-10-13 03:00;11.0
354160115;B00714A;2024-10-13 04:00;11.0
354160115;B00714A;2024-10-13 06:00;10.0
350190550;B00714A;2024-10-10 13:00;8.0
350190550;B00714A;2024-10-10 14:00;7.0
350190550;B00714A;2024-10-11 12:00;7.0
350190550;B00714A;2024-10-13 09:00;9.0
353210280;B00714A;2024-10-10 12:00;13.0
353210280;B00714A;2024-10-10 15:00;11.0
353210280;B00714A;2024-10-10 19:00;10.0
353210280;B00714A;2024-10-10 20:00;9.0
353210280;B00714A;2024-10-10 21:00;10.0
353210280;B00714A;2024-10-11 05:00;11.0
353210280;B00714A;2024-10-11 12:00;10.0
353210280;B00714A;2024-10-13 06:00;11.0
353210280;B00714A;2024-10-13 08:00;11.0
354220195;B00714A;2024-10-10 12:00;12.0
354220195;B00714A;2024-10-10 13:00;12.0
354220195;B00714A;2024-10-10 14:00;9.0
354220195;B00714A;2024-10-10 15:00;9.0
354220195;B00714A;2024-10-10 19:00;9.0
354220195;B00714A;2024-10-11 07:00;9.0
354220195;B00714A;2024-10-13 09:00;12.0
